harvest,inside_slash,inside_fence,plot,species,basal_area,ground_cov_pct,sub_cov_pct,canopy_cov_pct,tag,ht,year
gas_line,yes,no,3145,ro,10,80,0,0,3967,37.75,2019
gas_line,yes,no,3146,ro,10,95,0,15,3979,26.5,2019
gas_line,yes,no,3146,ro,10,95,0,15,3977,26,2019
gas_line,yes,no,3146,ro,10,95,0,15,3980,23,2019
gas_line,yes,no,3146,ro,10,95,0,15,3976,19.25,2019
gas_line,yes,no,3146,ro,10,95,0,15,3978,9,2019
gas_line,yes,no,3147,ro,10,85,1,15,3989,22.75,2019
gas_line,yes,no,3147,ro,10,85,1,15,3987,24.25,2019
gas_line,yes,no,3147,ro,10,85,1,15,3990,18.75,2019
gas_line,yes,no,3147,ro,10,85,1,15,3986,21.25,2019
gas_line,yes,no,3147,ro,10,85,1,15,3988,10.5,2019
gas_line,yes,no,3148,ro,30,90,0,40,3997,24.75,2019
gas_line,yes,no,3148,ro,30,90,0,40,4000,21.5,2019
gas_line,yes,no,3148,ro,30,90,0,40,3998,13,2019
gas_line,yes,no,3148,ro,30,90,0,40,3996,11.75,2019
gas_line,yes,no,3148,ro,30,90,0,40,3999,8,2019
sta_rd,no,yes,274,ro,80,99,0,95,12268,13,2020
sta_rd,no,yes,274,sm,80,99,0,95,12261,8,2020
sta_rd,no,yes,274,sm,80,99,0,95,12264,8,2020
sta_rd,no,yes,274,sm,80,99,0,95,12263,5,2020
sta_rd,no,yes,274,sm,80,99,0,95,12262,5,2020
sta_rd,no,yes,274,sm,80,99,0,95,12370,7,2020
sta_rd,no,yes,274,sm,80,99,0,95,12371,4,2020
sta_rd,no,no,275,sm,65,85,0,65,12274,5.75,2020
sta_rd,no,no,275,sm,65,85,0,65,12269,5.5,2020
sta_rd,no,no,275,sm,65,85,0,65,12273,5.25,2020
sta_rd,no,no,275,sm,65,85,0,65,12270,5,2020
sta_rd,no,no,275,sm,65,85,0,65,12372,6.5,2020
sta_rd,no,no,275,sm,65,85,0,65,12374,5.25,2020
sta_rd,no,yes,276,sm,60,100,0,35,12275,7.75,2020
sta_rd,no,yes,276,sm,60,100,0,35,12278,7.75,2020
sta_rd,no,yes,276,sm,60,100,0,35,12276,7.5,2020
sta_rd,no,yes,276,sm,60,100,0,35,12279,6.75,2020
sta_rd,no,yes,276,sm,60,100,0,35,12280,6.5,2020
sta_rd,no,yes,276,sm,60,100,0,35,12277,4.5,2020
sta_rd,no,no,277,sm,45,100,2,35,12283,11.25,2020
sta_rd,no,no,277,sm,45,100,2,35,12282,8.25,2020
sta_rd,no,no,277,sm,45,100,2,35,12286,7.25,2020
sta_rd,no,no,277,sm,45,100,2,35,12281,7,2020
sta_rd,no,no,277,sm,45,100,2,35,12285,7,2020
sta_rd,no,no,277,sm,45,100,2,35,12377,8,2020
sta_rd,no,yes,278,sm,40,90,0,25,12319,8.5,2020
sta_rd,no,yes,278,sm,40,90,0,25,12316,8.5,2020
sta_rd,no,yes,278,sm,40,90,0,25,12314,8,2020
sta_rd,no,yes,278,sm,40,90,0,25,12317,7.25,2020
sta_rd,no,yes,278,sm,40,90,0,25,12320,6.5,2020
sta_rd,no,yes,278,sm,40,90,0,25,12315,5,2020
sta_rd,no,yes,278,sm,40,90,0,25,12375,9,2020
sta_rd,no,no,279,sm,35,98,0,5,12325,11,2020
sta_rd,no,no,279,sm,35,98,0,5,12323,10.5,2020
sta_rd,no,no,279,sm,35,98,0,5,12322,9.75,2020
sta_rd,no,no,279,sm,35,98,0,5,12324,9.5,2020
sta_rd,no,no,279,sm,35,98,0,5,12321,8.75,2020
sta_rd,no,no,279,sm,35,98,0,5,12326,7,2020
sta_rd,no,no,279,sm,35,98,0,5,12376,8,2020
sta_rd,no,yes,280,sm,30,100,0,0,12329,13,2020
sta_rd,no,yes,280,sm,30,100,0,0,12331,10.25,2020
sta_rd,no,yes,280,sm,30,100,0,0,12332,9.5,2020
sta_rd,no,yes,280,sm,30,100,0,0,12333,9.5,2020
sta_rd,no,yes,280,sm,30,100,0,0,12330,9,2020
sta_rd,no,yes,280,sm,30,100,0,0,12328,6.5,2020
sta_rd,no,no,281,sm,40,100,0,40,12335,13.5,2020
sta_rd,no,no,281,sm,40,100,0,40,12334,13,2020
sta_rd,no,no,281,sm,40,100,0,40,12339,12.25,2020
sta_rd,no,no,281,sm,40,100,0,40,12336,11.5,2020
sta_rd,no,no,281,sm,40,100,0,40,12337,10,2020
sta_rd,no,no,281,sm,40,100,0,40,12338,8,2020
sta_rd,no,yes,282,sm,35,100,0,0,12342,19.5,2020
sta_rd,no,yes,282,sm,35,100,0,0,12343,12,2020
sta_rd,no,yes,282,sm,35,100,0,0,12345,9,2020
sta_rd,no,yes,282,sm,35,100,0,0,12340,7,2020
sta_rd,no,yes,282,sm,35,100,0,0,12379,8.5,2020
sta_rd,no,yes,282,sm,35,100,0,0,12378,8,2020
sta_rd,no,no,283,sm,30,95,0,0,12348,12.5,2020
sta_rd,no,no,283,sm,30,95,0,0,12347,10.5,2020
sta_rd,no,no,283,sm,30,95,0,0,12351,10,2020
sta_rd,no,no,283,sm,30,95,0,0,12350,8.75,2020
sta_rd,no,no,283,sm,30,95,0,0,12349,8,2020
sta_rd,no,no,283,sm,30,95,0,0,12346,6.5,2020
gas_line,no,yes,3087,ro,10,20,1,60,12147,29,2020
gas_line,no,yes,3087,sm,10,20,1,60,12155,18.25,2020
gas_line,no,yes,3087,ro,10,20,1,60,12145,17.25,2020
gas_line,no,yes,3087,sm,10,20,1,60,12153,17.25,2020
gas_line,no,yes,3087,ro,10,20,1,60,12146,14.75,2020
gas_line,no,yes,3087,ro,10,20,1,60,12149,11.75,2020
gas_line,no,yes,3087,sm,10,20,1,60,12152,11.5,2020
gas_line,no,yes,3087,sm,10,20,1,60,12151,11,2020
gas_line,no,yes,3087,sm,10,20,1,60,12150,10.5,2020
gas_line,no,yes,3087,sm,10,20,1,60,12240,7.25,2020
gas_line,no,yes,3087,sm,10,20,1,60,12241,6,2020
gas_line,no,yes,3087,sm,10,20,1,60,12242,5,2020
gas_line,no,yes,3087,ro,10,20,1,60,12148,2,2020
gas_line,no,yes,3087,sm,10,20,1,60,12352,17.25,2020
gas_line,no,yes,3088,ro,20,85,0,5,12167,22,2020
gas_line,no,yes,3088,ro,20,85,0,5,12166,17.75,2020
gas_line,no,yes,3088,ro,20,85,0,5,12168,15.25,2020
gas_line,no,yes,3088,ro,20,85,0,5,12170,14,2020
gas_line,no,yes,3088,ro,20,85,0,5,12169,11,2020
gas_line,no,yes,3088,sm,20,85,0,5,12175,7.5,2020
gas_line,no,yes,3088,sm,20,85,0,5,12173,7,2020
gas_line,no,yes,3088,sm,20,85,0,5,12174,6.5,2020
gas_line,no,yes,3088,sm,20,85,0,5,12172,6,2020
gas_line,no,yes,3088,sm,20,85,0,5,12171,4.75,2020
gas_line,no,yes,3089,ro,20,30,0,10,12188,15.25,2020
gas_line,no,yes,3089,sm,20,30,0,10,12190,10,2020
gas_line,no,yes,3089,sm,20,30,0,10,12191,9.25,2020
gas_line,no,yes,3089,sm,20,30,0,10,12189,9,2020
gas_line,no,yes,3089,sm,20,30,0,10,12185,6.5,2020
gas_line,no,yes,3089,ro,20,30,0,10,12187,6,2020
gas_line,no,yes,3089,sm,20,30,0,10,12184,5.25,2020
gas_line,no,yes,3089,ro,20,30,0,10,12186 Now 12380 in 2020,4,2020
gas_line,no,yes,3090,ro,50,20,0,25,12215,35.5,2020
gas_line,no,yes,3090,ro,50,20,0,25,12214,13.25,2020
gas_line,no,yes,3090,ro,50,20,0,25,12212,13,2020
gas_line,no,yes,3090,ro,50,20,0,25,12213,10.25,2020
gas_line,no,yes,3090,ro,50,20,0,25,12216,7.75,2020
gas_line,no,yes,3090,ro,50,20,0,25,12217,7.75,2020
gas_line,no,yes,3090,sm,50,20,0,25,12218,6,2020
gas_line,no,yes,3091,ro,60,20,0,80,12226,7.25,2020
gas_line,no,yes,3091,sm,60,20,0,80,12223,6,2020
gas_line,no,yes,3091,sm,60,20,0,80,12220,5.75,2020
gas_line,no,yes,3091,sm,60,20,0,80,12221,4.75,2020
gas_line,no,yes,3091,sm,60,20,0,80,12224,4,2020
gas_line,no,yes,3091,sm,60,20,0,80,12225,3.75,2020
gas_line,no,no,3092,ro,40,30,0,80,12160,31.75,2020
gas_line,no,no,3092,ro,40,30,0,80,12157,31.25,2020
gas_line,no,no,3092,ro,40,30,0,80,12158,27.25,2020
gas_line,no,no,3092,ro,40,30,0,80,12161,23,2020
gas_line,no,no,3092,ro,40,30,0,80,12159,19,2020
gas_line,no,no,3092,ro,40,30,0,80,12156,11,2020
gas_line,no,no,3092,sm,40,30,0,80,12165,10.25,2020
gas_line,no,no,3092,sm,40,30,0,80,12162,10,2020
gas_line,no,no,3092,sm,40,30,0,80,12163,8,2020
gas_line,no,no,3092,sm,40,30,0,80,12353,5,2020
gas_line,no,no,3092,sm,40,30,0,80,12164,5,2020
gas_line,no,no,3093,ro,10,60,0,30,12176,26,2020
gas_line,no,no,3093,ro,10,60,0,30,12180,25,2020
gas_line,no,no,3093,ro,10,60,0,30,12177,25,2020
gas_line,no,no,3093,ro,10,60,0,30,12179,22,2020
gas_line,no,no,3093,ro,10,60,0,30,12178,13.5,2020
gas_line,no,no,3093,sm,10,60,0,30,12183,9.5,2020
gas_line,no,no,3093,sm,10,60,0,30,12181,8.75,2020
gas_line,no,no,3093,sm,10,60,0,30,12182,8.25,2020
gas_line,no,no,3094,sm,50,45,1,90,12356,9,2020
gas_line,no,no,3094,sm,50,45,1,90,12192,7,2020
gas_line,no,no,3094,ro,50,45,1,90,12354,6,2020
gas_line,no,no,3094,ro,50,45,1,90,12355,5.75,2020
gas_line,no,no,3094,ro,50,45,1,90,12199,5,2020
gas_line,no,no,3094,sm,50,45,1,90,12196,4.5,2020
gas_line,no,no,3094,ro,50,45,1,90,12198,4.25,2020
gas_line,no,no,3094,sm,50,45,1,90,12357,4,2020
gas_line,no,no,3094,ro,50,45,1,90,12200,3.75,2020
gas_line,no,no,3094,ro,50,45,1,90,12382,9,2020
gas_line,no,no,3094,sm,50,45,1,90,12383,3.5,2020
gas_line,no,no,3094,sm,50,45,1,90,12381,3.25,2020
gas_line,no,no,3095,ro,50,80,0,0,12206,37.5,2020
gas_line,no,no,3095,ro,50,80,0,0,12201,27,2020
gas_line,no,no,3095,ro,50,80,0,0,12202,22,2020
gas_line,no,no,3095,ro,50,80,0,0,12204,17.5,2020
gas_line,no,no,3095,ro,50,80,0,0,12205,16.5,2020
gas_line,no,no,3095,sm,50,80,0,0,12210,11.5,2020
gas_line,no,no,3095,ro,50,80,0,0,12203,10.5,2020
gas_line,no,no,3095,sm,50,80,0,0,12211,10.25,2020
gas_line,no,no,3095,sm,50,80,0,0,12208,9.25,2020
gas_line,no,no,3095,sm,50,80,0,0,12209,7.5,2020
gas_line,no,no,3095,sm,50,80,0,0,12207,7.5,2020
gas_line,no,no,3096,sm,70,12,0,30,12233,10.5,2020
gas_line,no,no,3096,ro,70,12,0,30,12234,10,2020
gas_line,no,no,3096,sm,70,12,0,30,12229,9.25,2020
gas_line,no,no,3096,ro,70,12,0,30,12236,8.5,2020
gas_line,no,no,3096,ro,70,12,0,30,12235,7.25,2020
gas_line,no,no,3096,ro,70,12,0,30,12238,6,2020
gas_line,no,no,3096,sm,70,12,0,30,12231,6,2020
gas_line,no,no,3096,ro,70,12,0,30,12239,5.5,2020
gas_line,no,no,3096,sm,70,12,0,30,12232,5,2020
gas_line,no,no,3096,ro,70,12,0,30,12237,4.75,2020
gas_line,no,no,3096,sm,70,12,0,30,12248,4,2020
gas_line,no,no,3096,sm,70,12,0,30,12228,2.5,2020
gas_line,no,no,3096,sm,70,12,0,30,12230,2.5,2020
gas_line,yes,yes,3101,bc,0,100,0,0,3669,42.5,2020
gas_line,yes,yes,3101,bc,0,100,0,0,3668,42,2020
gas_line,yes,yes,3101,bc,0,100,0,0,3666,41,2020
gas_line,yes,yes,3101,bc,0,100,0,0,3671,37,2020
gas_line,yes,yes,3101,sm,0,100,0,0,3660,30.75,2020
gas_line,yes,yes,3101,bc,0,100,0,0,3667,28.75,2020
gas_line,yes,yes,3101,bc,0,100,0,0,3670,28.5,2020
gas_line,yes,yes,3101,bc,0,100,0,0,3672,25.5,2020
gas_line,yes,yes,3101,sm,0,100,0,0,12311,25.25,2020
gas_line,yes,yes,3101,sm,0,100,0,0,3661,20.75,2020
gas_line,yes,yes,3101,sm,0,100,0,0,3659,20.5,2020
gas_line,yes,yes,3101,sm,0,100,0,0,3662,19,2020
gas_line,yes,yes,3101,sm,0,100,0,0,3664,19,2020
gas_line,yes,yes,3101,sm,0,100,0,0,3658,11.5,2020
gas_line,yes,yes,3102,sm,0,85,0,0,3693,37,2020
gas_line,yes,yes,3102,bc,0,85,0,0,3698,30,2020
gas_line,yes,yes,3102,bc,0,85,0,0,3696,28,2020
gas_line,yes,yes,3102,bc,0,85,0,0,3699,27.25,2020
gas_line,yes,yes,3102,bc,0,85,0,0,3700,24.25,2020
gas_line,yes,yes,3102,bc,0,85,0,0,3701,23.5,2020
gas_line,yes,yes,3102,sm,0,85,0,0,3691,23,2020
gas_line,yes,yes,3102,sm,0,85,0,0,3690,20,2020
gas_line,yes,yes,3102,bc,0,85,0,0,3697,19.5,2020
gas_line,yes,yes,3102,sm,0,85,0,0,3689,19.25,2020
gas_line,yes,yes,3102,bc,0,85,0,0,3702,15,2020
gas_line,yes,yes,3102,sm,0,85,0,0,3692,14.25,2020
gas_line,yes,yes,3102,sm,0,85,0,0,3694,10.75,2020
gas_line,yes,yes,3102,sm,0,85,0,0,3695,10.75,2020
gas_line,yes,yes,3103,bc,20,80,0,0,3729,48.5,2020
gas_line,yes,yes,3103,bc,20,80,0,0,3726,41,2020
gas_line,yes,yes,3103,bc,20,80,0,0,3732,39.5,2020
gas_line,yes,yes,3103,bc,20,80,0,0,3731,31.5,2020
gas_line,yes,yes,3103,bc,20,80,0,0,3730,30.5,2020
gas_line,yes,yes,3103,sm,20,80,0,0,3723,30,2020
gas_line,yes,yes,3103,sm,20,80,0,0,3720,24,2020
gas_line,yes,yes,3103,sm,20,80,0,0,3722,21.75,2020
gas_line,yes,yes,3103,sm,20,80,0,0,3721,18.25,2020
gas_line,yes,yes,3103,bc,20,80,0,0,3727,18,2020
gas_line,yes,yes,3103,bc,20,80,0,0,3728,15.5,2020
gas_line,yes,yes,3103,sm,20,80,0,0,3719,14.5,2020
gas_line,yes,yes,3103,sm,20,80,0,0,3725,12.5,2020
gas_line,yes,yes,3103,sm,20,80,0,0,3724,12.5,2020
gas_line,yes,yes,3104,bc,20,75,0,1,3756,46.5,2020
gas_line,yes,yes,3104,bc,20,75,0,1,3757,45.5,2020
gas_line,yes,yes,3104,bc,20,75,0,1,3754,28.25,2020
gas_line,yes,yes,3104,bc,20,75,0,1,3755,26.5,2020
gas_line,yes,yes,3104,bc,20,75,0,1,3758,25.5,2020
gas_line,yes,yes,3104,sm,20,75,0,1,3750,19,2020
gas_line,yes,yes,3104,sm,20,75,0,1,3749,17,2020
gas_line,yes,yes,3104,sm,20,75,0,1,3751,15.5,2020
gas_line,yes,yes,3104,sm,20,75,0,1,3752,15.5,2020
gas_line,yes,yes,3104,sm,20,75,0,1,3753,10.5,2020
gas_line,yes,yes,3104,sm,20,75,0,1,3748,8,2020
gas_line,yes,no,3105,bc,0,100,0,0,3686,47.5,2020
gas_line,yes,no,3105,sm,0,100,0,0,3679,46,2020
gas_line,yes,no,3105,bc,0,100,0,0,12312,44,2020
gas_line,yes,no,3105,sm,0,100,0,0,3677,43.75,2020
gas_line,yes,no,3105,bc,0,100,0,0,3687,42.5,2020
gas_line,yes,no,3105,bc,0,100,0,0,3688,40,2020
gas_line,yes,no,3105,sm,0,100,0,0,3678,37.5,2020
gas_line,yes,no,3105,bc,0,100,0,0,3685,36,2020
gas_line,yes,no,3105,bc,0,100,0,0,3682,29,2020
gas_line,yes,no,3105,sm,0,100,0,0,3673,25.25,2020
gas_line,yes,no,3105,sm,0,100,0,0,3680,25,2020
gas_line,yes,no,3105,sm,0,100,0,0,3676,22,2020
gas_line,yes,no,3105,sm,0,100,0,0,3675,17,2020
gas_line,yes,no,3105,bc,0,100,0,0,3681,15.25,2020
gas_line,yes,no,3105,sm,0,100,0,0,3674,11,2020
gas_line,yes,no,3106,bc,0,100,0,0,3715,55,2020
gas_line,yes,no,3106,bc,0,100,0,0,3710,53.5,2020
gas_line,yes,no,3106,bc,0,100,0,0,3713,51,2020
gas_line,yes,no,3106,bc,0,100,0,0,3716,49.25,2020
gas_line,yes,no,3106,bc,0,100,0,0,3711,38.5,2020
gas_line,yes,no,3106,bc,0,100,0,0,3714,37,2020
gas_line,yes,no,3106,bc,0,100,0,0,3717,36.25,2020
gas_line,yes,no,3106,bc,0,100,0,0,3712,32,2020
gas_line,yes,no,3106,sm,0,100,0,0,3708,26,2020
gas_line,yes,no,3106,bc,0,100,0,0,3718,23.25,2020
gas_line,yes,no,3106,sm,0,100,0,0,12313,23.25,2020
gas_line,yes,no,3106,sm,0,100,0,0,3707,20.5,2020
gas_line,yes,no,3106,sm,0,100,0,0,3706,19.75,2020
gas_line,yes,no,3106,sm,0,100,0,0,3709,17.75,2020
gas_line,yes,no,3106,sm,0,100,0,0,3704,12,2020
gas_line,yes,no,3106,sm,0,100,0,0,3703,9.25,2020
gas_line,yes,no,3107,bc,10,80,0,15,3744,52.25,2020
gas_line,yes,no,3107,bc,10,80,0,15,3741,50.75,2020
gas_line,yes,no,3107,bc,10,80,0,15,3743,43,2020
gas_line,yes,no,3107,bc,10,80,0,15,3745,39,2020
gas_line,yes,no,3107,bc,10,80,0,15,3746,38.5,2020
gas_line,yes,no,3107,bc,10,80,0,15,3742,37.5,2020
gas_line,yes,no,3107,bc,10,80,0,15,3747,32.5,2020
gas_line,yes,no,3107,bc,10,80,0,15,3740,26.75,2020
gas_line,yes,no,3107,sm,10,80,0,15,3735,12,2020
gas_line,yes,no,3107,sm,10,80,0,15,3734,12,2020
gas_line,yes,no,3107,sm,10,80,0,15,3739,11.75,2020
gas_line,yes,no,3107,sm,10,80,0,15,3738,11.25,2020
gas_line,yes,no,3107,sm,10,80,0,15,3737,8.75,2020
gas_line,yes,no,3107,sm,10,80,0,15,3736,7.75,2020
gas_line,yes,no,3108,bc,10,95,0,40,3766,53.5,2020
gas_line,yes,no,3108,bc,10,95,0,40,3765,38.5,2020
gas_line,yes,no,3108,sm,10,95,0,40,3763,22.75,2020
gas_line,yes,no,3108,sm,10,95,0,40,3761,18.5,2020
gas_line,yes,no,3108,sm,10,95,0,40,3760,18.25,2020
gas_line,yes,no,3108,sm,10,95,0,40,3764,13,2020
gas_line,yes,no,3108,sm,10,95,0,40,3762,12.5,2020
gas_line,yes,no,3108,sm,10,95,0,40,3759,12,2020
gas_line,yes,no,3108,bc,10,95,0,40,3767,10.5,2020
gas_line,yes,yes,3109,sm,10,75,0,0,3768,37.5,2020
gas_line,yes,yes,3109,sm,10,75,0,0,3772,30.5,2020
gas_line,yes,yes,3109,sm,10,75,0,0,3769,26.25,2020
gas_line,yes,yes,3109,sm,10,75,0,0,3773,25.5,2020
gas_line,yes,yes,3109,sm,10,75,0,0,3771,25,2020
gas_line,yes,yes,3109,sm,10,75,0,0,3770,17.5,2020
gas_line,yes,yes,3110,sm,10,100,0,0,3780,36,2020
gas_line,yes,yes,3110,sm,10,100,0,0,3785,27.5,2020
gas_line,yes,yes,3110,sm,10,100,0,0,3783,19,2020
gas_line,yes,yes,3110,sm,10,100,0,0,3781,17.25,2020
gas_line,yes,yes,3110,sm,10,100,0,0,3782,16.25,2020
gas_line,yes,yes,3110,sm,10,100,0,0,3784,9.75,2020
gas_line,yes,yes,3111,sm,0,90,0,0,3794,44.25,2020
gas_line,yes,yes,3111,sm,0,90,0,0,3795,39,2020
gas_line,yes,yes,3111,sm,0,90,0,0,3793,38,2020
gas_line,yes,yes,3111,sm,0,90,0,0,3797,34.5,2020
gas_line,yes,yes,3111,sm,0,90,0,0,3792,18.75,2020
gas_line,yes,yes,3111,sm,0,90,0,0,3796,11,2020
gas_line,yes,yes,3112,sm,10,80,1,10,3811,23.75,2020
gas_line,yes,yes,3112,sm,10,80,1,10,3806,19.5,2020
gas_line,yes,yes,3112,sm,10,80,1,10,3809,12.25,2020
gas_line,yes,yes,3112,sm,10,80,1,10,3807,12,2020
gas_line,yes,yes,3112,sm,10,80,1,10,3804,11.25,2020
gas_line,yes,yes,3112,sm,10,80,1,10,3805,10.5,2020
gas_line,yes,yes,3112,sm,10,80,1,10,3810,8.75,2020
gas_line,yes,yes,3112,sm,10,80,1,10,3808,7.75,2020
gas_line,yes,yes,3113,sm,10,75,2,5,3821,22,2020
gas_line,yes,yes,3113,sm,10,75,2,5,3820,16.5,2020
gas_line,yes,yes,3113,sm,10,75,2,5,3823,13,2020
gas_line,yes,yes,3113,sm,10,75,2,5,3825,7.75,2020
gas_line,yes,yes,3113,sm,10,75,2,5,3822,6.75,2020
gas_line,yes,yes,3113,sm,10,75,2,5,3824,6.75,2020
gas_line,yes,no,3114,sm,0,100,2,0,3774,37,2020
gas_line,yes,no,3114,sm,0,100,2,0,3775,24.25,2020
gas_line,yes,no,3114,sm,0,100,2,0,3778,21.5,2020
gas_line,yes,no,3114,sm,0,100,2,0,3777,14.25,2020
gas_line,yes,no,3114,sm,0,100,2,0,3776,12,2020
gas_line,yes,no,3114,sm,0,100,2,0,3779,11,2020
gas_line,yes,no,3115,sm,10,95,0,0,3788,32.75,2020
gas_line,yes,no,3115,sm,10,95,0,0,3791,25.75,2020
gas_line,yes,no,3115,sm,10,95,0,0,3787,21.5,2020
gas_line,yes,no,3115,sm,10,95,0,0,3790,20,2020
gas_line,yes,no,3115,sm,10,95,0,0,3786,15.75,2020
gas_line,yes,no,3115,sm,10,95,0,0,3789,13,2020
gas_line,yes,no,3116,sm,10,90,2,0,3802,33.75,2020
gas_line,yes,no,3116,sm,10,90,2,0,3799,28,2020
gas_line,yes,no,3116,sm,10,90,2,0,3801,22.75,2020
gas_line,yes,no,3116,sm,10,90,2,0,3803,21.25,2020
gas_line,yes,no,3116,sm,10,90,2,0,3800,17.25,2020
gas_line,yes,no,3116,sm,10,90,2,0,3798,13,2020
gas_line,yes,no,3117,sm,20,100,0,15,3815,17,2020
gas_line,yes,no,3117,sm,20,100,0,15,3812,14,2020
gas_line,yes,no,3117,sm,20,100,0,15,3816,12.75,2020
gas_line,yes,no,3117,sm,20,100,0,15,3818,12,2020
gas_line,yes,no,3117,sm,20,100,0,15,3814,11.25,2020
gas_line,yes,no,3117,sm,20,100,0,15,3813,10,2020
gas_line,yes,no,3117,sm,20,100,0,15,3817,10,2020
gas_line,yes,no,3117,sm,20,100,0,15,3819,7,2020
gas_line,yes,no,3118,sm,10,80,0,0,3828,22.75,2020
gas_line,yes,no,3118,sm,10,80,0,0,3827,20.75,2020
gas_line,yes,no,3118,sm,10,80,0,0,3831,16.5,2020
gas_line,yes,no,3118,sm,10,80,0,0,3830,9.5,2020
gas_line,yes,no,3118,sm,10,80,0,0,3829,9.5,2020
gas_line,yes,no,3118,sm,10,80,0,0,3826,9.25,2020
gas_line,yes,yes,3119,ro,0,70,0,0,3835,55,2020
gas_line,yes,yes,3119,ro,0,70,0,0,3833,49,2020
gas_line,yes,yes,3119,ro,0,70,0,0,3836,43,2020
gas_line,yes,yes,3119,ro,0,70,0,0,3834,41.5,2020
gas_line,yes,yes,3119,ro,0,70,0,0,3832,40.75,2020
gas_line,yes,yes,3119,ro,0,70,0,0,3837,25,2020
gas_line,yes,yes,3120,ro,0,100,0,0,3848,51.75,2020
gas_line,yes,yes,3120,ro,0,100,0,0,3849,40,2020
gas_line,yes,yes,3120,ro,0,100,0,0,3850,31.5,2020
gas_line,yes,yes,3120,ro,0,100,0,0,3846,26.25,2020
gas_line,yes,yes,3120,ro,0,100,0,0,3844,20.75,2020
gas_line,yes,yes,3120,ro,0,100,0,0,3847,12,2020
gas_line,yes,yes,3121,ro,0,50,0,0,3859,72.5,2020
gas_line,yes,yes,3121,ro,0,50,0,0,3862,55,2020
gas_line,yes,yes,3121,ro,0,50,0,0,3857,50,2020
gas_line,yes,yes,3121,ro,0,50,0,0,3861,49.5,2020
gas_line,yes,yes,3121,ro,0,50,0,0,3858,38,2020
gas_line,yes,yes,3121,ro,0,50,0,0,3860,24.75,2020
gas_line,yes,yes,3122,ro,10,30,0,1,3871,40.75,2020
gas_line,yes,yes,3122,ro,10,30,0,1,3872,29.25,2020
gas_line,yes,yes,3122,ro,10,30,0,1,3869,26.75,2020
gas_line,yes,yes,3122,ro,10,30,0,1,3873,24.75,2020
gas_line,yes,yes,3122,ro,10,30,0,1,3874,22.5,2020
gas_line,yes,yes,3122,ro,10,30,0,1,3870,17,2020
gas_line,yes,yes,3123,ro,0,100,0,0,3885,53,2020
gas_line,yes,yes,3123,ro,0,100,0,0,3886,42.5,2020
gas_line,yes,yes,3123,ro,0,100,0,0,3883,42,2020
gas_line,yes,yes,3123,ro,0,100,0,0,3881,41.5,2020
gas_line,yes,yes,3123,ro,0,100,0,0,3884,36,2020
gas_line,yes,yes,3123,ro,0,100,0,0,3882,33.25,2020
gas_line,yes,no,3124,ro,0,80,0,0,3841,68.5,2020
gas_line,yes,no,3124,ro,0,80,0,0,3838,55,2020
gas_line,yes,no,3124,ro,0,80,0,0,3843,53.5,2020
gas_line,yes,no,3124,ro,0,80,0,0,3839,40.75,2020
gas_line,yes,no,3124,ro,0,80,0,0,3840,35.5,2020
gas_line,yes,no,3124,ro,0,80,0,0,3842,27.5,2020
gas_line,yes,no,3125,ro,0,95,0,0,3855,38.5,2020
gas_line,yes,no,3125,ro,0,95,0,0,3856,34.5,2020
gas_line,yes,no,3125,ro,0,95,0,0,3852,31.25,2020
gas_line,yes,no,3125,ro,0,95,0,0,3854,27.5,2020
gas_line,yes,no,3125,ro,0,95,0,0,3851,25.25,2020
gas_line,yes,no,3125,ro,0,95,0,0,3853,23.5,2020
gas_line,yes,no,3126,ro,0,55.00000000000001,0,0,3864,49.25,2020
gas_line,yes,no,3126,ro,0,55.00000000000001,0,0,3867,40.25,2020
gas_line,yes,no,3126,ro,0,55.00000000000001,0,0,3863,38,2020
gas_line,yes,no,3126,ro,0,55.00000000000001,0,0,3865,37.5,2020
gas_line,yes,no,3126,ro,0,55.00000000000001,0,0,3868,34.5,2020
gas_line,yes,no,3126,ro,0,55.00000000000001,0,0,3866,29.5,2020
gas_line,yes,no,3127,ro,10,25,1,10,3875,39.5,2020
gas_line,yes,no,3127,ro,10,25,1,10,3878,36.75,2020
gas_line,yes,no,3127,ro,10,25,1,10,3879,36.25,2020
gas_line,yes,no,3127,ro,10,25,1,10,3877,27,2020
gas_line,yes,no,3127,ro,10,25,1,10,3876,20.75,2020
gas_line,yes,no,3127,ro,10,25,1,10,3880,19.5,2020
gas_line,yes,no,3128,ro,0,95,0,0,3892,59.5,2020
gas_line,yes,no,3128,ro,0,95,0,0,3888,57,2020
gas_line,yes,no,3128,ro,0,95,0,0,3889,49,2020
gas_line,yes,no,3128,ro,0,95,0,0,3887,47.5,2020
gas_line,yes,no,3128,ro,0,95,0,0,3891,43,2020
gas_line,yes,no,3128,ro,0,95,0,0,3890,9.25,2020
gas_line,yes,yes,3129,ro,0,100,0,0,3897,47,2020
gas_line,yes,yes,3129,ro,0,100,0,0,3894,42,2020
gas_line,yes,yes,3129,ro,0,100,0,0,3896,39.75,2020
gas_line,yes,yes,3129,ro,0,100,0,0,3893,37.75,2020
gas_line,yes,yes,3129,ro,0,100,0,0,3898,36.5,2020
gas_line,yes,yes,3129,ro,0,100,0,0,3895,22,2020
